Gene	kME	module	modulesize
BraA03g008810.3.5C	0.522749706728827	turquoise	153
BraA03g017870.3.5C	0.785316432826533	turquoise	153
BraA03g018240.3.5C	0.31582637188764	turquoise	153
BraA03g021210.3.5C	-0.33945347675556	turquoise	153
BraA03g022400.3.5C	0.667848764949307	turquoise	153
BraA03g023650.3.5C	0.531937197755372	turquoise	153
BraA03g024930.3.5C	0.179928678676318	turquoise	153
BraA03g027850.3.5C	0.674014112735627	turquoise	153
BraA03g029630.3.5C	0.533226597675226	turquoise	153
BraA03g031010.3.5C	0.691199312088507	turquoise	153
BraA03g032770.3.5C	0.783477459530987	turquoise	153
BraA03g036040.3.5C	0.329388333974457	turquoise	153
BraA03g036360.3.5C	0.667901426383737	turquoise	153
BraA03g036450.3.5C	0.403750288618828	turquoise	153
BraA03g042500.3.5C	0.389585321923022	turquoise	153
BraA03g053990.3.5C	0.790445502961125	turquoise	153
BraA03g055300.3.5C	0.44569608315108	turquoise	153
BraA03g056670.3.5C	0.724161246131133	turquoise	153
BraA03g057670.3.5C	0.641096356776521	turquoise	153
BraA03g058690.3.5C	0.385951699372529	turquoise	153
BraA03g060150.3.5C	0.294694450742591	turquoise	153
BraA03g060350.3.5C	0.550827488162154	turquoise	153
BraA04g003960.3.5C	0.418871806873937	turquoise	153
BraA04g003990.3.5C	0.513369878324013	turquoise	153
BraA04g005480.3.5C	0.714253562970154	turquoise	153
BraA04g012780.3.5C	0.420003651021468	turquoise	153
BraA04g017310.3.5C	0.265985340512987	turquoise	153
BraA04g022220.3.5C	0.685937744926532	turquoise	153
BraA04g030480.3.5C	0.664844848079481	turquoise	153
BraA04g031340.3.5C	0.33156896355832	turquoise	153
BraA05g002070.3.5C	0.328454797512266	turquoise	153
BraA05g002150.3.5C	0.621564693246478	turquoise	153
BraA05g005960.3.5C	0.33732834135319	turquoise	153
BraA05g010640.3.5C	0.48460049279578	turquoise	153
BraA05g019860.3.5C	0.633778707708348	turquoise	153
BraA05g031860.3.5C	0.286725078480653	turquoise	153
BraA05g034220.3.5C	0.619641399234555	turquoise	153
BraA05g034400.3.5C	0.52996807693613	turquoise	153
BraA05g036930.3.5C	0.607436727850617	turquoise	153
BraA05g037810.3.5C	0.615484366931057	turquoise	153
BraA05g040570.3.5C	0.541121964427141	turquoise	153
BraA06g003010.3.5C	0.544905102535874	turquoise	153
BraA06g007210.3.5C	0.43080131130587	turquoise	153
BraA06g010560.3.5C	0.437805420737716	turquoise	153
BraA06g010880.3.5C	0.703880185397371	turquoise	153
BraA06g012480.3.5C	-0.0340245343360211	turquoise	153
BraA06g014230.3.5C	0.276191080500649	turquoise	153
BraA06g015010.3.5C	0.76801852654155	turquoise	153
BraA06g019120.3.5C	-0.0185192274654292	turquoise	153
BraA06g021140.3.5C	0.376984862970507	turquoise	153
BraA06g023720.3.5C	0.671117924445412	turquoise	153
BraA06g024850.3.5C	0.649235436246289	turquoise	153
BraA06g030590.3.5C	0.508574214023233	turquoise	153
BraA06g033590.3.5C	0.292215382245036	turquoise	153
BraA06g035540.3.5C	0.833405703309772	turquoise	153
BraA06g037110.3.5C	0.47441958114105	turquoise	153
BraA06g042690.3.5C	0.547570810078775	turquoise	153
BraA07g000440.3.5C	0.385739649300635	turquoise	153
BraA07g008050.3.5C	0.711560586720608	turquoise	153
BraA07g014730.3.5C	0.731918680335497	turquoise	153
BraA07g024770.3.5C	0.376891226878298	turquoise	153
BraA07g028010.3.5C	0.123258756658794	turquoise	153
BraA07g028020.3.5C	-0.0242034295309118	turquoise	153
BraA07g028270.3.5C	0.21754170355145	turquoise	153
BraA07g028550.3.5C	0.163096961136433	turquoise	153
BraA07g028710.3.5C	0.674410528769494	turquoise	153
BraA07g031610.3.5C	0.106749202360185	turquoise	153
BraA07g033600.3.5C	0.522601897461038	turquoise	153
BraA07g037740.3.5C	0.428685525433715	turquoise	153
BraA07g040780.3.5C	0.587328851616275	turquoise	153
BraA08g005240.3.5C	0.70617473131558	turquoise	153
BraA08g011760.3.5C	0.110897334694064	turquoise	153
BraA08g013290.3.5C	0.471343048490395	turquoise	153
BraA08g015600.3.5C	0.544256104651779	turquoise	153
BraA08g017070.3.5C	0.72660783467943	turquoise	153
BraA08g019160.3.5C	0.360033056569238	turquoise	153
BraA08g021050.3.5C	0.22478339696224	turquoise	153
BraA08g021740.3.5C	0.779226352152568	turquoise	153
BraA08g027170.3.5C	0.374324521572854	turquoise	153
BraA08g031190.3.5C	0.395210421685483	turquoise	153
BraA08g032820.3.5C	0.51322074633996	turquoise	153
BraA08g034040.3.5C	0.55478922747554	turquoise	153
BraA08g034740.3.5C	0.386455768025988	turquoise	153
BraA08g036100.3.5C	0.0503312649717098	turquoise	153
BraA09g001710.3.5C	0.457571654916915	turquoise	153
BraA09g002780.3.5C	0.411640091011998	turquoise	153
BraA09g005020.3.5C	0.673081066323497	turquoise	153
BraA09g006370.3.5C	0.617369443021611	turquoise	153
BraA09g007000.3.5C	0.59329025602464	turquoise	153
BraA09g010560.3.5C	0.479271351444026	turquoise	153
BraA09g011540.3.5C	0.669153057104749	turquoise	153
BraA09g016570.3.5C	0.323776680256761	turquoise	153
BraA09g018050.3.5C	0.56929296553636	turquoise	153
BraA09g021350.3.5C	0.458911820096921	turquoise	153
BraA09g021370.3.5C	0.38168096010939	turquoise	153
BraA09g021410.3.5C	0.499889925004502	turquoise	153
BraA09g024360.3.5C	0.0132361023292385	turquoise	153
BraA09g042850.3.5C	0.752286042607132	turquoise	153
BraA09g045110.3.5C	0.439532039004138	turquoise	153
BraA09g049820.3.5C	0.541607506439227	turquoise	153
BraA09g052200.3.5C	0.346342963576574	turquoise	153
BraA09g061360.3.5C	0.533825259093738	turquoise	153
BraA09g065440.3.5C	0.39812212679782	turquoise	153
BraA09g066740.3.5C	0.398918736075717	turquoise	153
BraA10g001450.3.5C	0.793863191884502	turquoise	153
BraA10g003530.3.5C	0.699278906934711	turquoise	153
BraA10g004010.3.5C	0.396823314828086	turquoise	153
BraA10g007590.3.5C	0.482828432553867	turquoise	153
BraA10g019940.3.5C	0.667723034993248	turquoise	153
BraA10g023220.3.5C	0.299982528801805	turquoise	153
BraA10g024330.3.5C	0.514841804326617	turquoise	153
BraA10g027030.3.5C	0.729688870605831	turquoise	153
BraA10g028290.3.5C	0.575603105842745	turquoise	153
BraA10g028660.3.5C	0.605620692262501	turquoise	153
BraA10g032280.3.5C	0.562573406991978	turquoise	153
BraA10g033380.3.5C	0.525164080119313	turquoise	153
BraAnng000670.3.5C	0.603285286823607	turquoise	153
BraAnng002800.3.5C	0.601775300300229	turquoise	153
BraAnng003190.3.5C	0.600456758420111	turquoise	153
BraAnng004370.3.5C	0.102967793182693	turquoise	153
BraA01g000810.3.5C	0.786413439830141	yellow	52
BraA01g003220.3.5C	0.923340564382781	yellow	52
BraA02g004840.3.5C	0.807890532003045	yellow	52
BraA02g005090.3.5C	0.305642606844734	yellow	52
BraA02g012930.3.5C	0.803331850088185	yellow	52
BraA02g013630.3.5C	0.742753942262741	yellow	52
BraA02g015580.3.5C	0.700007247125485	yellow	52
BraA02g017440.3.5C	0.689490367414092	yellow	52
BraA02g017600.3.5C	0.820386857715572	yellow	52
BraA02g025480.3.5C	0.753613562572383	yellow	52
BraA02g034720.3.5C	0.681876553459017	yellow	52
BraA02g036520.3.5C	0.773619343688532	yellow	52
BraA03g000250.3.5C	0.646668561698214	yellow	52
BraA03g029440.3.5C	0.721171145395115	yellow	52
BraA03g031570.3.5C	0.708832580070806	yellow	52
BraA03g033730.3.5C	0.733796985520934	yellow	52
BraA03g042200.3.5C	0.803796094189548	yellow	52
BraA03g044980.3.5C	0.428823170419168	yellow	52
BraA03g050810.3.5C	0.545464287965484	yellow	52
BraA03g051160.3.5C	0.83184698474156	yellow	52
BraA03g052350.3.5C	0.55313366323233	yellow	52
BraA04g001680.3.5C	0.377433727236083	yellow	52
BraA04g002260.3.5C	0.570464734453417	yellow	52
BraA04g003390.3.5C	0.540867828118905	yellow	52
BraA04g022240.3.5C	0.657232140579092	yellow	52
BraA05g007040.3.5C	0.537170643378146	yellow	52
BraA05g018410.3.5C	0.651061139121459	yellow	52
BraA05g020510.3.5C	0.346835401490644	yellow	52
BraA05g043660.3.5C	0.519079340578051	yellow	52
BraA06g001160.3.5C	0.252221991907783	yellow	52
BraA06g030730.3.5C	0.727076392095939	yellow	52
BraA06g036720.3.5C	0.691415992355005	yellow	52
BraA06g044510.3.5C	0.497699518745093	yellow	52
BraA07g035870.3.5C	0.633147831811242	yellow	52
BraA07g042010.3.5C	0.418429621333222	yellow	52
BraA08g003120.3.5C	0.833194959885334	yellow	52
BraA08g015560.3.5C	0.876595571445989	yellow	52
BraA08g015570.3.5C	0.869001183934544	yellow	52
BraA08g028430.3.5C	0.476619254309551	yellow	52
