Gene	kME	module	modulesize
BraA03g029530.3.5C	0.795969069790844	blue	220
BraA03g031140.3.5C	0.677758772548919	blue	220
BraA03g032240.3.5C	0.629555997265856	blue	220
BraA03g032260.3.5C	0.790704919792575	blue	220
BraA03g036070.3.5C	0.431364992115188	blue	220
BraA03g036080.3.5C	0.23717365810754	blue	220
BraA03g036780.3.5C	0.869562002019273	blue	220
BraA03g038110.3.5C	0.441498342182811	blue	220
BraA03g038180.3.5C	0.884031955218127	blue	220
BraA03g045990.3.5C	0.953927639207966	blue	220
BraA03g051650.3.5C	0.250926144117368	blue	220
BraA03g057970.3.5C	0.95280570062773	blue	220
BraA03g059750.3.5C	0.679116934603488	blue	220
BraA03g060810.3.5C	0.951684450468571	blue	220
BraA03g061230.3.5C	0.296969114529841	blue	220
BraA04g003950.3.5C	0.444619472743214	blue	220
BraA04g004190.3.5C	0.93042310485102	blue	220
BraA04g004560.3.5C	0.933170638470427	blue	220
BraA04g006290.3.5C	0.440721100490337	blue	220
BraA04g007360.3.5C	0.96899865319144	blue	220
BraA04g007440.3.5C	0.670887897284872	blue	220
BraA04g011720.3.5C	0.872389333214758	blue	220
BraA04g012290.3.5C	0.637051857316556	blue	220
BraA04g015560.3.5C	0.747927136181127	blue	220
BraA04g015760.3.5C	0.87774690932398	blue	220
BraA04g016310.3.5C	0.585237775635675	blue	220
BraA04g016940.3.5C	0.773904352780644	blue	220
BraA04g018470.3.5C	0.54799473526337	blue	220
BraA04g018870.3.5C	0.655580244653309	blue	220
BraA04g021670.3.5C	0.51174970386674	blue	220
BraA04g032890.3.5C	0.761914353357749	blue	220
BraA05g000050.3.5C	0.698392768354541	blue	220
BraA05g002650.3.5C	0.931512627162963	blue	220
BraA05g002730.3.5C	0.499618464693177	blue	220
BraA05g004380.3.5C	0.753826333876535	blue	220
BraA05g004390.3.5C	0.497384281903373	blue	220
BraA05g005390.3.5C	0.962491960239249	blue	220
BraA05g009310.3.5C	0.951740522863399	blue	220
BraA05g009950.3.5C	0.521505052210796	blue	220
BraA05g012960.3.5C	0.358009004903456	blue	220
BraA05g013700.3.5C	0.976054755423727	blue	220
BraA05g013820.3.5C	0.830366048860699	blue	220
BraA05g022490.3.5C	0.416741516794834	blue	220
BraA05g029170.3.5C	0.825574612989457	blue	220
BraA05g029280.3.5C	0.887709581050589	blue	220
BraA05g031130.3.5C	0.317761074234713	blue	220
BraA05g031300.3.5C	0.909970933814007	blue	220
BraA05g035190.3.5C	0.349976965093113	blue	220
BraA05g035290.3.5C	0.942818390762841	blue	220
BraA05g041500.3.5C	0.911187223514617	blue	220
BraA05g041840.3.5C	0.834459328186303	blue	220
BraA06g000170.3.5C	0.506751204999059	blue	220
BraA06g003220.3.5C	0.594258200148021	blue	220
BraA06g003730.3.5C	0.40314224321218	blue	220
BraA06g004470.3.5C	0.78248975702294	blue	220
BraA06g008640.3.5C	0.451481632675693	blue	220
BraA06g011600.3.5C	0.484944793227645	blue	220
BraA06g016370.3.5C	0.587739242754769	blue	220
BraA06g018190.3.5C	0.206094134986175	blue	220
BraA06g018860.3.5C	0.178479007327353	blue	220
BraA06g018980.3.5C	0.711998795156133	blue	220
BraA06g023660.3.5C	0.640093380478021	blue	220
BraA06g023870.3.5C	0.659333248784103	blue	220
BraA06g023880.3.5C	0.715647317035331	blue	220
BraA06g027440.3.5C	0.695434980023685	blue	220
BraA06g029570.3.5C	0.834260020411147	blue	220
BraA06g033750.3.5C	0.948050594494369	blue	220
BraA06g035230.3.5C	0.308469737406277	blue	220
BraA06g035560.3.5C	0.753798915666553	blue	220
BraA06g038020.3.5C	0.337617891105429	blue	220
BraA06g038780.3.5C	0.820848116124419	blue	220
BraA06g038910.3.5C	0.686878398788506	blue	220
BraA06g043800.3.5C	0.975318549723706	blue	220
BraA06g046290.3.5C	0.256642465774505	blue	220
BraA07g002730.3.5C	0.777390287822048	blue	220
BraA07g004520.3.5C	0.536190702512521	blue	220
BraA07g004690.3.5C	0.935245137200332	blue	220
BraA07g012580.3.5C	0.355475832375316	blue	220
BraA07g015060.3.5C	0.823517417743887	blue	220
BraA07g016580.3.5C	0.279921357432504	blue	220
BraA07g020230.3.5C	0.867310224919135	blue	220
BraA07g020460.3.5C	0.515878674905821	blue	220
BraA07g021100.3.5C	0.576153124013514	blue	220
BraA07g022950.3.5C	0.913540539288084	blue	220
BraA07g027510.3.5C	0.79924108826651	blue	220
BraA07g027820.3.5C	0.429015779965163	blue	220
BraA07g029830.3.5C	0.826785904681665	blue	220
BraA07g031050.3.5C	0.294424470069313	blue	220
BraA07g032150.3.5C	0.620545911691051	blue	220
BraA07g033590.3.5C	0.891061630224039	blue	220
BraA07g034770.3.5C	0.956833537458163	blue	220
BraA07g034830.3.5C	0.650387828741751	blue	220
BraA07g038060.3.5C	0.896362069167259	blue	220
BraA07g038290.3.5C	0.496860642947188	blue	220
BraA07g038350.3.5C	0.900551284659878	blue	220
BraA07g039590.3.5C	0.515963438677557	blue	220
BraA07g039880.3.5C	0.933511396062536	blue	220
BraA07g040720.3.5C	0.881464771873861	blue	220
BraA07g041450.3.5C	0.172895243237341	blue	220
BraA07g042040.3.5C	0.536278745116224	blue	220
BraA07g042050.3.5C	0.49001203331829	blue	220
BraA07g042540.3.5C	0.283391066225311	blue	220
BraA07g043950.3.5C	0.299696343042281	blue	220
BraA07g044010.3.5C	0.868049201309503	blue	220
BraA08g002450.3.5C	0.324148344408862	blue	220
BraA08g008770.3.5C	0.886700753817616	blue	220
BraA08g010320.3.5C	0.330048357149469	blue	220
BraA08g011950.3.5C	0.937032151653841	blue	220
BraA08g014480.3.5C	0.460135704339385	blue	220
BraA08g018780.3.5C	0.620867177040064	blue	220
BraA08g030120.3.5C	0.27847175858266	blue	220
BraA08g033720.3.5C	0.96023533507669	blue	220
BraA08g035040.3.5C	0.801147405743296	blue	220
BraA09g003520.3.5C	0.873939901141071	blue	220
BraA09g005830.3.5C	0.865947998548593	blue	220
BraA09g006070.3.5C	0.858937291883644	blue	220
BraA09g006670.3.5C	0.842246531880074	blue	220
BraA09g006720.3.5C	0.919211397431018	blue	220
BraA09g006880.3.5C	0.395879417307909	blue	220
BraA09g007130.3.5C	0.362315032759046	blue	220
BraA09g008090.3.5C	0.312440240355688	blue	220
BraA09g008480.3.5C	0.831476268432847	blue	220
BraA09g009990.3.5C	0.948024438993596	blue	220
BraA09g010160.3.5C	0.90485099377458	blue	220
BraA09g011200.3.5C	0.518614511277787	blue	220
BraA09g012580.3.5C	0.630273421303011	blue	220
BraA09g021050.3.5C	0.907570999499934	blue	220
BraA09g021320.3.5C	0.671269709452875	blue	220
BraA09g026430.3.5C	0.503904045567279	blue	220
BraA09g028280.3.5C	0.811097940669419	blue	220
BraA09g028580.3.5C	0.886630465864604	blue	220
BraA09g028590.3.5C	0.863767873353986	blue	220
BraA09g028900.3.5C	0.454618536137405	blue	220
BraA09g032580.3.5C	0.521494649562441	blue	220
BraA09g033170.3.5C	0.506507496409326	blue	220
BraA09g034190.3.5C	0.618429732448941	blue	220
BraA09g035710.3.5C	0.72887716230015	blue	220
BraA09g040120.3.5C	0.642794222471099	blue	220
BraA09g044350.3.5C	0.319256270219589	blue	220
BraA09g046250.3.5C	0.378134482209119	blue	220
BraA09g047010.3.5C	0.795257179820755	blue	220
BraA09g048920.3.5C	0.639994631129449	blue	220
BraA09g058910.3.5C	0.944903839009465	blue	220
BraA09g061470.3.5C	0.537898638559355	blue	220
BraA09g061520.3.5C	0.553727525651807	blue	220
BraA09g061680.3.5C	0.605973072603294	blue	220
BraA10g004360.3.5C	0.505751238059918	blue	220
BraA10g006530.3.5C	0.332712110511007	blue	220
BraA10g007670.3.5C	0.92206480270588	blue	220
BraA10g014420.3.5C	0.968551663956598	blue	220
BraA10g018140.3.5C	0.882796289126871	blue	220
BraA10g019920.3.5C	0.394948888742853	blue	220
BraA10g025040.3.5C	0.530474778448953	blue	220
BraA10g027710.3.5C	0.337580336549884	blue	220
BraA10g032360.3.5C	0.328750054058461	blue	220
BraA10g033260.3.5C	0.831759440204389	blue	220
BraA10g033440.3.5C	0.842079684547275	blue	220
BraAnng000630.3.5C	0.720518602422799	blue	220
BraAnng001600.3.5C	0.179153621540311	blue	220
BraAnng003240.3.5C	0.694443696418356	blue	220
BraA01g001870.3.5C	0.690817898640845	brown	188
BraA01g002460.3.5C	0.903573080012399	brown	188
BraA01g003510.3.5C	0.62390869048291	brown	188
BraA01g004220.3.5C	0.940200507501408	brown	188
BraA01g004380.3.5C	0.552613431687903	brown	188
BraA01g005130.3.5C	0.839129594971881	brown	188
BraA01g005740.3.5C	0.968623462143097	brown	188
BraA01g005820.3.5C	0.833435981429751	brown	188
BraA01g007040.3.5C	0.710799353091289	brown	188
BraA01g009150.3.5C	0.436417291496918	brown	188
BraA01g014770.3.5C	0.839419598311172	brown	188
BraA01g015780.3.5C	0.473101552408219	brown	188
BraA01g017780.3.5C	0.552153631502614	brown	188
BraA01g021380.3.5C	0.579554142933571	brown	188
BraA01g022350.3.5C	0.879541336182614	brown	188
BraA01g024130.3.5C	0.600194569900893	brown	188
BraA01g030480.3.5C	0.28044755448583	brown	188
BraA01g038280.3.5C	0.715605210498372	brown	188
BraA01g038460.3.5C	0.875292128455471	brown	188
BraA01g043590.3.5C	0.75215749044596	brown	188
BraA02g004290.3.5C	0.311542469505514	brown	188
BraA02g007580.3.5C	0.347358383518123	brown	188
BraA02g009840.3.5C	0.915960685575947	brown	188
BraA02g010230.3.5C	0.806686718690489	brown	188
BraA02g010900.3.5C	0.66338508134146	brown	188
BraA02g011720.3.5C	0.776615168449044	brown	188
BraA02g011940.3.5C	0.732255561477673	brown	188
BraA02g015870.3.5C	0.814057117419297	brown	188
BraA02g016310.3.5C	0.125203587484185	brown	188
BraA02g016980.3.5C	0.639019948470806	brown	188
BraA02g018470.3.5C	0.613223045380027	brown	188
BraA02g019320.3.5C	0.795019096373164	brown	188
BraA02g020450.3.5C	0.63052277736712	brown	188
BraA02g023430.3.5C	0.49670557643334	brown	188
BraA02g028210.3.5C	0.939021595212826	brown	188
BraA02g030960.3.5C	0.434074545691628	brown	188
BraA02g039080.3.5C	0.858446473082719	brown	188
BraA02g042090.3.5C	0.760604365658651	brown	188
BraA02g043530.3.5C	0.499099666688549	brown	188
BraA02g044360.3.5C	0.469423926004493	brown	188
BraA02g045090.3.5C	0.733282971345653	brown	188
BraA02g045110.3.5C	0.515879465056091	brown	188
BraA02g045480.3.5C	0.839893439988805	brown	188
BraA02g045640.3.5C	0.863719918938129	brown	188
BraA03g002240.3.5C	0.504529830330648	brown	188
BraA03g002370.3.5C	0.754392277115308	brown	188
BraA03g008680.3.5C	0.559320030603171	brown	188
BraA03g010870.3.5C	0.586452913163818	brown	188
BraA03g012150.3.5C	0.265889255607754	brown	188
BraA03g014530.3.5C	0.835015923956628	brown	188
BraA03g015940.3.5C	0.254995196945988	brown	188
BraA03g016050.3.5C	0.415842695893665	brown	188
BraA03g018900.3.5C	0.965473237605018	brown	188
BraA03g022220.3.5C	0.427262376238925	brown	188
BraA03g025960.3.5C	0.739885082452698	brown	188
BraA03g026390.3.5C	0.509491706982281	brown	188
BraA03g032090.3.5C	0.472312165961826	brown	188
BraA03g032980.3.5C	0.785139421586547	brown	188
BraA03g035100.3.5C	0.828803826641592	brown	188
BraA03g039650.3.5C	0.70802387248056	brown	188
BraA03g042960.3.5C	0.479145840153695	brown	188
BraA03g043480.3.5C	0.824960643394158	brown	188
BraA03g046790.3.5C	0.920825791659782	brown	188
BraA03g047530.3.5C	0.573559802687456	brown	188
BraA03g053410.3.5C	0.502369813232065	brown	188
BraA03g053870.3.5C	0.531082452423844	brown	188
BraA03g053880.3.5C	0.795381260946537	brown	188
BraA03g054510.3.5C	0.586657727343041	brown	188
BraA03g056330.3.5C	0.979610225618439	brown	188
BraA03g056540.3.5C	0.645046588554136	brown	188
BraA03g057420.3.5C	0.849383832670235	brown	188
BraA03g060880.3.5C	0.658544872797827	brown	188
BraA03g061020.3.5C	0.715821939625351	brown	188
BraA03g061370.3.5C	0.590533198193022	brown	188
BraA03g061650.3.5C	0.312727837434007	brown	188
BraA04g001830.3.5C	0.281968341382636	brown	188
BraA04g009500.3.5C	0.73715936920837	brown	188
BraA04g017810.3.5C	0.730227391434259	brown	188
BraA04g021370.3.5C	0.635415096539876	brown	188
BraA04g027710.3.5C	0.37520288047001	brown	188
BraA04g027990.3.5C	0.482639982061742	brown	188
BraA04g028880.3.5C	0.819744526467575	brown	188
BraA04g029310.3.5C	0.79832559497001	brown	188
BraA04g032950.3.5C	0.860928496533289	brown	188
BraA05g005590.3.5C	0.793881267209096	brown	188
BraA05g008050.3.5C	0.890029154313359	brown	188
BraA05g008280.3.5C	0.624315782945735	brown	188
BraA05g010090.3.5C	0.736512355701155	brown	188
BraA05g011070.3.5C	0.187103354798817	brown	188
BraA05g020360.3.5C	0.304281830513398	brown	188
BraA05g026560.3.5C	0.424728509589024	brown	188
BraA05g026730.3.5C	0.351897549091964	brown	188
BraA05g027210.3.5C	0.813421804140572	brown	188
BraA05g027790.3.5C	0.54160347137525	brown	188
BraA05g030920.3.5C	0.874135697227561	brown	188
BraA05g031730.3.5C	0.626844531027705	brown	188
BraA05g035170.3.5C	0.7620937234555	brown	188
BraA05g035300.3.5C	0.437248166203388	brown	188
BraA05g039150.3.5C	0.296803034525776	brown	188
BraA05g042680.3.5C	0.921480382935382	brown	188
BraA05g043570.3.5C	0.418107493915778	brown	188
BraA05g043590.3.5C	0.701540927118959	brown	188
BraA06g001090.3.5C	0.632672417343729	brown	188
BraA06g001680.3.5C	0.653103362974645	brown	188
BraA06g002330.3.5C	0.860467504221504	brown	188
BraA06g002670.3.5C	0.783716975068236	brown	188
BraA06g004310.3.5C	0.744251899585149	brown	188
BraA06g009180.3.5C	0.635878945948252	brown	188
BraA06g010350.3.5C	0.87581548879141	brown	188
BraA06g012990.3.5C	0.424916713377947	brown	188
BraA06g014430.3.5C	0.794790000683673	brown	188
BraA06g014490.3.5C	0.817184812666643	brown	188
BraA06g015500.3.5C	0.812520355004818	brown	188
BraA06g018350.3.5C	0.555511254537364	brown	188
BraA06g018620.3.5C	0.290197683212265	brown	188
BraA06g020790.3.5C	0.863287645448136	brown	188
BraA06g027560.3.5C	0.506907291569048	brown	188
BraA06g028280.3.5C	0.494034030254502	brown	188
BraA06g028730.3.5C	0.749785829136691	brown	188
BraA06g029310.3.5C	0.33152656446657	brown	188
BraA06g034580.3.5C	0.813905718972543	brown	188
BraA06g043270.3.5C	0.503503261130422	brown	188
BraA07g011370.3.5C	0.357456863250947	brown	188
BraA07g012730.3.5C	0.953990836800964	brown	188
BraA07g012910.3.5C	0.33334582965432	brown	188
BraA07g015170.3.5C	0.334815929501201	brown	188
BraA07g015850.3.5C	0.899397240462303	brown	188
BraA07g019550.3.5C	0.782555972306393	brown	188
BraA07g020910.3.5C	0.799419254735521	brown	188
BraA07g021640.3.5C	0.564770484480828	brown	188
BraA07g023640.3.5C	0.935749484347042	brown	188
BraA07g026310.3.5C	0.852510059122913	brown	188
BraA07g026650.3.5C	0.933797708397785	brown	188
BraA07g026710.3.5C	0.519256249482308	brown	188
BraA07g027430.3.5C	0.574121755754609	brown	188
BraA07g028090.3.5C	0.760509381227219	brown	188
BraA07g029080.3.5C	0.575472513981842	brown	188
BraA07g030980.3.5C	0.470542267676027	brown	188
BraA07g031350.3.5C	0.676067144643529	brown	188
BraA07g035050.3.5C	0.390468622769934	brown	188
BraA07g035860.3.5C	0.391731798558999	brown	188
BraA07g036690.3.5C	0.613173204074582	brown	188
BraA07g037090.3.5C	0.799361405412157	brown	188
BraA07g038510.3.5C	0.812030039443168	brown	188
BraA07g038520.3.5C	0.36930108417519	brown	188
BraA07g039710.3.5C	0.380092583044584	brown	188
BraA07g041800.3.5C	0.499065116263687	brown	188
BraA07g043630.3.5C	0.819739866946951	brown	188
BraA08g003880.3.5C	0.319036688114069	brown	188
BraA08g013130.3.5C	0.395725058309861	brown	188
BraA08g014570.3.5C	0.529649536019543	brown	188
BraA08g015890.3.5C	0.505653131108942	brown	188
BraA08g016150.3.5C	0.280829591875733	brown	188
BraA08g018970.3.5C	0.482559409279399	brown	188
BraA08g019120.3.5C	0.876768103357705	brown	188
BraA08g019630.3.5C	0.870665138855001	brown	188
BraA08g020350.3.5C	0.521593585636441	brown	188
BraA08g026530.3.5C	0.422495155023362	brown	188
BraA08g027530.3.5C	0.548060201683596	brown	188
BraA08g032900.3.5C	0.731386052132913	brown	188
BraA08g033230.3.5C	0.326240370062477	brown	188
BraA08g034090.3.5C	0.660503458948041	brown	188
BraA09g000190.3.5C	0.696368127218008	brown	188
BraA09g000280.3.5C	0.513138105574497	brown	188
BraA09g003130.3.5C	0.609632207970543	brown	188
BraA09g005130.3.5C	0.83629515665924	brown	188
BraA09g006030.3.5C	0.552074786356308	brown	188
BraA09g007050.3.5C	0.559568698384	brown	188
BraA09g009480.3.5C	0.806630730940136	brown	188
BraA09g010630.3.5C	0.510033686855901	brown	188
BraA09g016640.3.5C	0.30802493490313	brown	188
BraA09g020030.3.5C	0.421250036467439	brown	188
BraA09g020060.3.5C	0.536444124282425	brown	188
BraA09g024420.3.5C	0.530700249201782	brown	188
BraA09g035930.3.5C	0.549361763768033	brown	188
BraA09g040610.3.5C	0.607866594268994	brown	188
BraA09g054980.3.5C	0.575673304610226	brown	188
BraA09g060100.3.5C	0.527912776909378	brown	188
BraA09g060250.3.5C	0.58269843079999	brown	188
BraA09g063170.3.5C	0.924275172676371	brown	188
BraA09g066030.3.5C	0.572703438447391	brown	188
BraA10g001250.3.5C	0.251205666312565	brown	188
BraA10g010660.3.5C	0.502993692841745	brown	188
BraA10g021170.3.5C	0.488504017202285	brown	188
BraA10g027160.3.5C	0.644454283125937	brown	188
BraA10g027940.3.5C	0.677061276950479	brown	188
BraA10g028030.3.5C	0.637210888409144	brown	188
BraA10g033130.3.5C	0.4533039738739	brown	188
BraA01g000480.3.5C	0.952534584104973	green	328
BraA01g006420.3.5C	0.722936771013707	green	328
BraA01g007430.3.5C	0.861676041020586	green	328
BraA01g007810.3.5C	0.132322587140095	green	328
BraA01g007920.3.5C	0.434356151076507	green	328
BraA01g015820.3.5C	0.884191523020833	green	328
BraA01g018790.3.5C	0.255895729456049	green	328
BraA01g019650.3.5C	0.949767341478706	green	328
BraA01g020340.3.5C	0.310684826060693	green	328
BraA01g025800.3.5C	0.412463631373706	green	328
BraA01g026290.3.5C	0.795457114225041	green	328
BraA01g026340.3.5C	0.236704639833831	green	328
BraA01g030330.3.5C	0.739834866521591	green	328
BraA01g030470.3.5C	0.642370753663952	green	328
BraA01g032550.3.5C	0.91022848530079	green	328
BraA01g033540.3.5C	0.760260708516699	green	328
BraA01g035810.3.5C	0.66275680208266	green	328
BraA01g036810.3.5C	0.809024899413719	green	328
BraA01g037090.3.5C	0.375281270760866	green	328
BraA01g038110.3.5C	0.342425859246902	green	328
BraA01g039340.3.5C	0.87869236279942	green	328
BraA01g043500.3.5C	0.926199175980532	green	328
BraA01g043770.3.5C	0.360959931540581	green	328
BraA01g043870.3.5C	0.20513246649085	green	328
BraA02g000250.3.5C	0.885124432637238	green	328
