B10-C0-1	B10-C0-2	B10-C0-3	B10-H0-1	B10-H0-2	B10-H0-3	B11-C0-1	B11-C0-2	B11-C0-3	B11-H0-1	B11-H0-2	B11-H0-3	B10-C3-1	B10-C3-2	B10-C3-3	B10-H3-1	B10-H3-2	B10-H3-3	B11-C3-1	B11-C3-2	B11-C3-3	B11-H3-1	B11-H3-2	B11-H3-3	B10-C12-1	B10-C12-2	B10-C12-3	B10-H12-1	B10-H12-2	B10-H12-3	B11-C12-1	B11-C12-2	B11-C12-3	B11-H12-1	B11-H12-2	B11-H12-3	B10-C24-1	B10-C24-2	B10-C24-3	B10-H24-1	B10-H24-2	B10-H24-3	B11-C24-1	B11-C24-2	B11-C24-3	B11-H24-1	B11-H24-2	B11-H24-3
BraA03g023600.3.5C	6.93854726088496	7.88825266549273	8.20378183590833	6.54269489303842	6.04111464305388	6.84022916177199	7.30184893325895	6.7754516546185	6.70848609138087	5.08816675281522	5.29577075709933	4.76919428130786	6.62581809978457	5.94476435667205	5.84213896163574	4.50202151642257	4.22530653783991	4.75484899846361	5.03596606604384	5.47502316540526	5.313848174086	4.69507263844319	4.40895168216301	4.27824924943642	6.45811331977148	6.30296137579751	6.10949486475877	4.28065341733884	5.0122937655982	4.22327876167168	4.67294849312087	4.88876471921576	4.75638298834682	4.12283495323777	3.95803331411619	3.6990192329862	6.71956275406799	7.17021936786377	6.96732446419264	4.92704686710508	5.58613261762631	6.674839321881	6.16852702260877	6.56668539464189	7.41627260116281	4.51840500864156	4.30768213682112	4.34051607868435
BraA03g024180.3.5C	10.3613423159187	10.4994878784071	9.88696759768633	11.035704992069	10.3608769909139	10.3652580978143	8.38477424315678	8.77059356292823	8.91545692707836	8.69157775780139	9.10847927447862	9.55711591844801	8.19334296491438	7.97759750498976	7.99653377753133	9.24940919273681	8.79427368721322	8.91985572836832	6.87369505826332	7.41535329544916	7.25915809155158	8.74861952553857	8.66808087569673	8.81591939071772	7.62621884219186	7.72748754833027	7.72056148723187	8.35606554193458	8.35498157523128	8.39240781973535	6.39676779415938	6.93401597070404	6.87522808800803	8.1797263038679	7.73979661442295	7.69530609934797	10.4456992962628	10.4956803137817	9.90447873128582	9.24951078365525	9.18028032160497	8.92666083282281	8.39251958407466	8.56681911695368	8.4041005159193	8.54481780402953	8.77347393396491	8.52516457162578
BraA03g024290.3.5C	3.72155013082292	3.85604968756618	3.99523165114121	3.84479491159523	4.03016761265348	3.78348678356145	4.28659886785389	3.82294712746296	3.25520780735555	4.20623597746605	3.8379897089076	3.89293626757693	3.19538682494737	3.7046542854572	3.22795875838457	3.19698330921495	3.21149152361055	3.67590433675053	3.44293448305628	4.42906131796856	4.15534125188507	4.18492071813143	4.07709654078048	4.75519543276287	3.67067686771074	3.76535903332815	3.38759905673603	3.82420036156672	3.6103812331386	3.82960455109734	4.36690354938991	4.60495460927962	4.38693316868965	3.51208918647392	3.35205129750408	4.04396980132697	4.23939543826179	4.11417026328568	4.12505622587394	3.48381212043093	3.71805804321758	3.7790299357064	3.80217626180038	3.7052637851007	3.95562519597579	2.61729311160873	3.17938548921165	3.55507848956323
BraA03g024580.3.5C	6.52937472139912	6.63883817940008	6.41397643690705	6.7630682742405	6.73355919802071	6.78576329338645	5.62117004840368	5.67997330852192	5.76168009158695	6.31176310651584	6.15804203085324	6.1932642517652	6.53514998574928	6.65546078836617	6.50915518241171	7.14496741787585	6.52503625368914	6.90935560056098	5.60495966106233	5.96228970358238	5.53849942972316	6.22439531707922	6.45989391599326	6.27248557152722	5.7861713834104	6.05704183667461	6.09050587123262	6.70652248583489	7.02987841672183	7.23458598174822	5.07867736183625	5.29459266661394	5.04347732796319	5.70507557076087	5.18768787810626	6.02648245272392	6.65034113384894	6.42786159034123	6.6726193709615	8.07003522407624	7.64041071256621	7.72466289220783	5.63846782417265	5.34374706846276	5.88910989429991	6.84763391986698	7.52893727558241	7.04358968330284
BraA03g025070.3.5C	8.00091279181876	8.18510719631801	8.13313101187465	8.38397352402979	8.45914191841032	8.50146764907638	8.83153086918164	9.15657777463331	8.9190960850919	9.48758387976789	9.23441148963872	9.75296831431122	7.64238098252819	7.36005224025163	7.95818403367789	7.21501251699669	7.57351506765998	7.82206346409273	9.76361114145313	9.31494023479177	9.39480364369827	8.87399144045443	8.93031197818437	9.26914909243563	6.93346939390211	6.58856945120902	6.61274892324246	7.37508819763137	6.97009701822571	6.66504531009763	8.5084068092808	8.76663345484913	8.54728074571864	9.45678467270147	9.76904719027994	9.38493066299137	8.33682884919091	8.24808655999766	8.15793318600584	7.96853175452381	7.85433030559862	8.18135944303542	9.28511759048468	8.52920998372906	8.53780699695685	10.0000191045665	10.0755827940728	9.98940501300691
BraA03g025100.3.5C	4.69566797934702	4.85830742445667	4.80896744246624	4.1002716798751	3.91503146900477	4.47356835820638	5.65119320714405	5.8620909351309	5.97465445150428	5.47016954710884	5.97609277224261	5.68541518079524	3.75177420225375	4.33246525741071	3.47469252897133	3.99397910457006	4.31317460296899	4.19159113783496	4.52528402365086	4.64929465354703	3.46658735157	4.64161759976085	4.54580527100837	5.10266444088626	3.89418177065342	3.51564795146247	3.16517663800818	4.5079187065953	4.69715743140001	4.6629276752944	4.73915907824125	4.51083201961885	3.95888502101863	4.89178954420172	5.01103781940793	4.93342665729606	4.34000281394399	3.89748292424872	3.7780733269569	3.48381212043093	4.30277758991949	4.22111586121834	5.43066064394396	5.38738088927547	5.6788414035253	4.51840500864156	4.30768213682112	4.75425773172615
BraA03g025290.3.5C	7.02489140506769	7.56982083650098	7.45976725024147	6.94021128851343	6.76215718295179	6.77181732912793	7.04724211557393	6.84853705204302	7.02523629487049	6.408600347009	6.47941875638533	5.46516820627459	7.58345885983651	7.78376916044045	7.78640278743961	6.61821364819814	7.01301376693434	6.71685708577236	7.72365987014807	8.01635995572154	7.79573847229289	5.80650008181351	5.54307176108719	5.48199216763702	7.68137931553999	7.86571641687102	7.78647338381793	7.42056349900795	7.21043588587852	6.91503458352004	6.64638646951977	6.70482376707035	6.67451847139002	6.15062052518661	5.95604760317952	6.02648245272392	6.81750303675056	7.13882924259578	6.99134140812347	7.09069716156887	6.64374175411335	6.32241160674659	6.46664643674867	6.45025300035592	6.58188772777394	5.90641477857491	6.4479500703526	5.7693810411853
BraA03g025370.3.5C	5.33160557868803	5.41432478768098	5.77728165252702	5.78706668358841	5.75611230413329	5.75216999852384	4.10605182773253	4.07451576313733	4.59239601320331	4.12296574824147	4.29877531934604	5.20321351932265	5.33246213344715	4.33246525741071	5.06455558590226	5.26308209992065	5.27603886527817	5.75981519831945	4.11493485919997	5.51098376161225	4.05003966856116	5.0182154894161	4.83457728231821	5.10266444088626	5.5923784153844	4.85757575695098	4.85203556107444	5.05006028649996	5.5066719469712	5.44506889960567	4.17920889259624	3.69433551910053	4.38693316868965	4.97180701735465	5.37328179971332	5.87320312056652	5.52007372378071	4.98698735403893	5.97766253336747	5.61884856072851	5.43517869721144	5.5264629840553	4.42355266013311	3.25521424574894	4.97675028273366	3.86893941815942	4.85254498745131	5.2874430397463
BraA03g025440.3.5C	7.48676098414413	7.98046815397167	7.70924857245003	7.21721383482374	7.23949193507035	6.90552623608629	8.36260014250813	8.42468589420025	8.47581293459935	7.96976633246618	8.37470895248422	8.02148861931147	7.86895163914795	7.60561782060852	7.6566710066214	6.42853883773791	6.98918040824398	6.82370735413639	8.31191415432709	8.37837870863855	8.39729139560547	7.68943640104004	7.72345038436427	7.47881423767905	8.77435590386998	8.45967902372597	8.46148448041532	7.94971990543087	7.40988433197159	7.80853497379356	8.95265168987669	8.63242006434617	8.91980668393606	8.11353216784653	7.98190906401932	7.77370936678365	7.37315526155634	7.62741010478986	7.31040201523435	6.24107036245559	6.53081713581391	6.37840040009453	8.47914837284201	8.40492976582559	8.61078402792663	6.9179250729297	7.41380416192566	6.97322828191063
BraA03g025500.3.5C	6.4689125344813	6.99305178706795	7.018891531073	6.06889249010152	5.99338869236905	5.66333442579184	7.48560171617851	7.25534102307993	7.0913653009955	6.34477798051021	6.74161143302375	6.83673144045213	6.43834195562337	6.27714598166138	6.05273646749981	5.00843353043093	5.62981445467103	5.2832749456326	7.34688699684702	7.56571660844997	7.5732028311026	6.24152933347992	6.42735495772275	6.5155778621025	5.7861713834104	5.84504750631648	5.72128728230848	3.82420036156672	5.0122937655982	4.56675211251043	5.5406637012722	5.563521485303	5.41748773216083	5.18669141421146	5.45747469077838	5.68074605547575	6.17021813767229	6.26227302531957	6.11599327995665	5.35774865522593	5.26573951843489	6.00374204802936	6.50207496737089	7.26183902792997	7.40665021709535	5.26021136560796	6.1337818007999	6.18226498357315
BraA03g025940.3.5C	4.61924803299556	5.37215939743088	5.34047642011176	4.48420510498903	4.74379459214222	4.79960803253069	6.49727342692679	6.45776012948125	5.79414617978209	6.36100317825749	5.86390149204336	5.6559982038094	5.0029559723437	4.6670499645501	5.01383162189526	4.80716060738372	4.22530653783991	4.54380101064697	5.57350676487508	5.58023275725931	5.53849942972316	6.30807566824942	5.96482494593761	6.02497667814622	5.3363829356387	5.49235301455435	5.61828499704314	5.35511185735049	5.55470418565218	5.47069887351581	5.77056987420336	6.06319321111125	5.51238835382768	6.60259488955088	6.32381985902243	7.05207939647775	4.43281847926194	4.77611582034236	4.60566951457037	4.86943744686917	4.94147443415231	5.22915310610287	5.73182411398203	5.91703504453691	6.07207996275124	5.69172844658253	6.58240943889586	6.28586184076036
BraA03g026170.3.5C	7.93565961023152	7.57892996869955	7.56326602095643	8.12215861949194	8.08323170014915	8.1501398799124	5.59048819265051	5.91791665646779	6.1597281759524	6.01581568460823	6.17689123118546	6.21344481030651	6.51946378574181	6.7237854706524	6.93588694059017	7.2440177304289	7.33935681503987	7.58284687847625	4.52528402365086	5.36118349997319	4.88766221612306	6.09830469300382	5.89477680887191	5.90757913222008	7.2170811432374	7.37522946859803	7.5167245357904	7.62305395330845	7.23239904646066	7.2921896093909	5.61029301206162	6.26618781162311	5.99842052976189	6.18347887769788	6.11815725342823	6.1793572069644	8.45787116684824	8.14667840872196	8.28942105231418	8.03907653942491	8.2008530255852	8.31103515858212	6.33523118255156	5.97467878431015	5.61249130393927	6.75188279991881	6.63833875642318	6.87738100842645
BraA03g026430.3.5C	4.90114608422109	4.58026514932279	4.91347487399613	4.48420510498903	4.54871028553996	3.45282569141768	5.35439568396241	4.86504161185913	4.6680662169311	5.08816675281522	5.18621926956867	4.76919428130786	5.0029559723437	4.6670499645501	5.41391183838506	5.51046253762122	5.19293371705897	4.68828523963262	5.88587376862166	5.64620818366451	5.97971298661062	5.80650008181351	5.74329822920161	5.54678528966728	5.27243312459065	5.22789919236284	5.67073226517797	4.69999229924215	5.48201947977519	5.19007691728319	6.41611788980126	6.25261064149313	6.25503261335294	5.91621497728738	5.63610437530426	6.61334249426504	4.43281847926194	4.59210448674928	4.46555912819587	5.39819390792203	4.37630870253388	5.09865551346661	4.94219190013718	4.23307525617394	5.02969729205915	6.55145330952533	6.9893069422329	6.76278976809713
BraA03g026700.3.5C	4.53794563449063	4.79417611296876	5.22583980805097	4.77642043919946	4.22951230866672	4.39684041967728	5.55911713501205	4.27900518208562	4.23306022308064	3.56463245257486	3.71528715838492	4.00637672674971	5.50431560736911	5.10078901357792	3.94558416661136	3.19698330921495	3.7822027399261	3.67590433675053	4.88680093213073	4.7774433805208	4.77121714318083	3.6896952187843	4.07709654078048	2.61729311160873	4.85402563104367	4.12850616144035	3.16517663800818	2.61729311160873	3.48143720683954	3.12429477865974	2.61729311160873	2.61729311160873	2.61729311160873	3.13937081653598	2.61729311160873	2.61729311160873	4.34000281394399	5.034868090509	5.22735365368168	4.67969397629726	4.74413085291699	4.4669749318977	4.50116695222522	4.23307525617394	5.46951141691215	2.61729311160873	2.61729311160873	3.38736890495079
BraA03g026900.3.5C	3.26505852622205	2.61729311160873	2.61729311160873	2.61729311160873	2.61729311160873	3.63381052590391	3.2012967605539	3.48184997034097	4.12330254757685	4.42549609977754	3.5736906929262	4.44658911335429	3.42955093875329	3.25484608136455	3.47469252897133	2.61729311160873	2.61729311160873	3.23749990064225	4.01199297042779	4.25674443197747	5.04514425724033	3.16267128463836	3.73994306010765	3.75691116735661	3.37022999024688	2.61729311160873	2.61729311160873	2.61729311160873	3.32630219804432	2.61729311160873	4.52926563514924	4.81378107475879	4.45657789542632	3.7608975382423	4.56638693417338	4.04396980132697	2.61729311160873	3.20471450133149	3.20930325532436	2.61729311160873	3.17759546172342	2.61729311160873	3.65030668231043	2.61729311160873	2.61729311160873	4.12869982224119	4.63862735144876	4.59325129618788
BraA03g026990.3.5C	11.8061422741665	12.1552252336563	11.4640954731269	9.72831558474006	9.6534946910937	8.63036182930008	11.8812437103954	10.5803215573048	10.6215389443212	10.1825494413178	11.1343085221177	9.94648839075459	9.96393815638789	10.2929359732683	10.3268139221791	7.33668267637955	8.14154615876285	8.160936611474	10.5308858434659	11.031679163553	11.0219115400657	9.19991608825385	8.97860429588739	8.58921429859019	9.18785698927351	9.16505141195489	8.93798269634148	7.32812849459748	7.57360450824751	7.4835638420419	8.88171928949653	8.76187906443148	9.10792889485434	7.82377615101994	7.79898298139519	7.95706756348681	9.67996487692311	9.84688811345312	9.92483979981066	8.57190316289099	8.91208149128502	9.42662714152311	11.2886310371055	11.5239676979853	11.3674285491718	8.24698925264613	8.58429723612981	8.65580164932256
BraA03g027080.3.5C	8.07685145379397	8.65422351346674	8.50490927645589	7.2399371694484	7.59722644499731	6.93083523632341	7.14417631699218	7.27665468604479	6.94163994633773	6.89360640153509	8.10345876478869	8.25220191373221	6.42154985410855	6.48865048395161	6.05273646749981	5.69227105873144	6.45699731794488	5.72840783722368	6.79515873054411	7.29888217317182	6.89718217408681	6.54698213398942	5.91851396137722	6.5155778621025	5.20535535595174	5.16151483835634	5.02734822530362	4.69999229924215	4.86411644585569	4.56675211251043	5.38999135018287	4.88876471921576	4.80877783350315	4.93239967172507	5.45747469077838	5.85509873363029	7.94855391902707	7.60463337887921	7.31990842209493	7.04148210942412	6.9149826257103	6.98165496693371	6.8009998918202	7.5235428763468	8.03751792727333	6.84763391986698	7.55089864391343	7.77976981029257
BraA03g027600.3.5C	7.78735887734315	7.7739549495018	6.51311323916587	8.58346057315169	7.41154139766754	7.97302667779032	5.68058614122039	6.32029131976004	6.65693320029072	6.22571634635296	6.47941875638533	6.75680318011137	6.72481452255881	6.83603547566913	6.82635754794198	7.64272846887098	6.40375372851352	6.88137043698292	5.60495966106233	5.54603829805968	6.00474579141242	6.67827232728723	6.4758896319366	6.7506346208923	6.82858296664173	6.20963129542795	6.38319617787837	6.44166562889025	6.60459037742818	6.02877533820314	5.07867736183625	5.91547406030341	5.95447238679255	6.18347887769788	6.06615297732657	5.79934765010571	7.27330978996361	7.60463337887921	7.10574773027188	6.79639968765913	7.03351946251212	6.61406899530499	5.60591324009968	5.82590422497628	5.57809732714777	5.64455546285348	6.01148575206526	6.01117235669903
BraA03g028190.3.5C	8.42733060107109	8.71740700559162	8.71640989034196	9.23872474535916	8.93033780163165	8.90016574694438	11.8897941438412	11.5847118640161	11.8179945268581	11.5774636829119	11.7556790786316	11.5399674541221	8.26536320303576	8.38238006350623	8.47061819609256	9.564603995807	9.30353135379773	9.3136932945652	11.7710901100985	11.6590103495496	11.7502910324535	11.9202756711527	12.0576320654498	11.979138505695	7.83521546923786	7.78759518102784	8.01358571004081	8.58422047803793	8.3682499785172	8.53922267283295	11.4615937711168	11.247497034869	11.4770968654179	11.2393614360229	11.3854649085216	11.1850510533851	8.96003089316308	8.90513525782948	9.17758635854869	10.708989986203	10.4961397230264	10.5217664909408	11.9636565948054	11.867825820598	11.7507242289879	11.4351739323501	10.9580819968808	11.0966944966159
BraA03g028280.3.5C	7.48676098414413	8.22624656914106	7.63810646886295	6.46744370270548	6.51558494983746	6.54448794952528	7.0583412293137	7.20063238105749	7.45490545442533	6.15292622951364	6.6638807303858	5.59524230460889	8.69197123362349	8.75205861922975	8.57142018499335	4.56917381146681	5.42853947625375	5.52356889330786	8.43757583904738	8.51503824645711	8.16392182031584	5.63430523342873	6.35996427348144	4.91534085685655	6.21263990996543	6.43241318373833	6.25291132023915	4.21639783482673	4.78330352222028	4.46262869099393	5.57591252303305	4.77462059585553	4.90768517774897	3.86395569428613	3.51251005917518	3.58916120049593	7.43606589056396	7.32695658709066	6.78691299613264	4.18465317972043	3.17759546172342	4.53902781577138	6.55362404383386	7.68627594156168	7.51807839026389	3.14156294204269	3.40734019849735	3.38736890495079
BraA03g028290.3.5C	12.396038894602	12.5819837008963	12.6615612522492	11.5932952970443	11.6393943473919	10.6395234871479	11.5530668805461	11.4133724192157	11.650810378172	10.2447367145409	10.6563109570375	8.98179371502515	12.9146547200214	13.1206973152457	13.1094613353007	9.49804730034949	10.296839159726	11.2402028195553	12.3056165189951	12.5650534180915	12.4884112194635	9.33886518357475	10.2692609839451	8.40408600489956	10.6326479422808	10.6060043823891	10.4899230447439	8.62082296202693	8.61080433864162	9.02396890272556	9.67805518407775	8.77137222247977	8.88543833151237	7.07313551716735	6.97511509280307	6.40661358925669	12.0880721467227	12.1210449003619	11.8325266187844	8.29633138001514	8.85773350123496	9.67654683231085	10.9716143010847	11.5865116768904	11.5832777837805	6.44644792929793	5.99003687894656	5.5064140225566
BraA03g028320.3.5C	4.02181189941822	4.22269773942248	3.88258942327549	4.1002716798751	4.31756564401	3.91294396350404	2.61729311160873	3.23312959665292	2.61729311160873	2.61729311160873	2.61729311160873	3.89293626757693	4.18506220424623	3.7046542854572	3.47469252897133	3.75479452847563	3.21149152361055	3.67590433675053	3.44293448305628	3.80603652564142	3.22210537278544	2.61729311160873	2.61729311160873	3.43331807477451	4.66198341660616	4.51817227204163	4.40921573623402	3.48277292958765	3.12113433491781	3.82960455109734	2.61729311160873	2.61729311160873	2.61729311160873	2.61729311160873	2.61729311160873	3.31087693967487	3.70974608232995	2.61729311160873	3.7780733269569	4.45694901377854	4.79631453880776	3.62987805867688	3.22208817225104	3.25521424574894	2.61729311160873	3.64945714114033	3.17938548921165	2.61729311160873
BraA03g028550.3.5C	9.16299521048521	8.83222942653653	8.67438849374602	8.60547058820617	8.72117949225937	8.32699999563492	7.58094718537795	7.44610151321133	7.22695027190829	7.31468606262048	7.67336722020897	7.96937931366427	8.594698839599	8.6018320412495	8.68532484957728	9.66794462869406	9.28655859609228	9.41695646756073	7.46977704713492	7.60710890578403	7.63810456967148	8.5165769204247	8.27635391785624	8.37808705293174	8.63548421294706	8.77504720905567	8.64379067636802	8.79846721148866	9.04385940031285	8.70723951629469	7.03145968591469	7.2654642817421	7.53845491384026	8.25073263819781	8.47292387482493	7.78321637103649	8.6990211942764	8.76848160935467	8.4708482473182	8.53688297404593	8.76130006890894	8.68680162531128	7.11821132409988	7.05208125807969	6.78908124465875	8.10818576972477	7.8336248309657	7.9618283242941
BraA03g028580.3.5C	4.83616714950585	4.22269773942248	4.19046321513188	4.20864106286209	4.85921221813144	4.47356835820638	3.89038844836128	3.48184997034097	4.00163815812773	3.39530243124073	3.8379897089076	3.43945030302575	4.62806990700572	4.51095946072356	3.66006318441992	5.22381452854653	4.47166922924134	4.93634583310953	3.7700171474525	3.93769657144503	3.22210537278544	4.64161759976085	4.07709654078048	4.27824924943642	3.89418177065342	4.20304417541368	3.69446160265708	3.48277292958765	3.9131161395357	4.15500647406786	4.07252720566813	3.88070716036591	4.23427291985525	3.7608975382423	3.35205129750408	3.31087693967487	4.81523412716681	4.8857485441879	5.09691260210129	3.67100444827654	4.04950746914724	3.62987805867688	2.61729311160873	3.7052637851007	4.27825706593594	3.51576951235497	3.57912300786205	3.16501105699402
BraA03g028590.3.5C	6.36208283478842	6.63883817940008	6.04499173602641	6.09421931080065	6.23800250309638	5.93994349080921	4.64604584814857	4.80488605739733	5.04797261643755	4.82319364154937	5.26021862404004	5.32162835274682	5.65724495774925	5.04683005304041	5.25035014685076	7.22474607797504	6.47431311225274	6.89543123565251	4.45362732222651	4.64929465354703	5.1407304019597	6.34021878509913	5.57349135487327	6.27248557152722	4.85402563104367	5.66802427807933	5.50708673218997	5.05006028649996	5.37878061459133	4.70843302811633	4.60313886921044	4.8518060851841	4.75638298834682	3.86395569428613	4.19783952956326	4.74245044140543	6.35609263798043	6.33825023656992	5.76928158567064	4.86943744686917	5.07235000311224	4.79217926025825	5.04508709535533	3.864365036851	4.5309075054341	4.8144601063434	3.72145503379913	4.70279499856192
BraA03g028730.3.5C	7.59408565829913	7.82842409604643	7.70229044226105	7.17066050988262	6.77624502784628	6.81325477774023	7.57323853122221	7.1437592454367	7.37226734318336	7.01099808889986	7.70596858635534	8.59168467579249	6.18309677734572	6.27714598166138	6.0029518383223	5.87830730835278	6.49142159577412	6.13887850248851	6.71207032356241	7.90796232645685	6.61966145823806	6.87708821549479	6.69655572971828	6.89242505989961	5.66822387990232	6.07482869005508	6.03196496891005	5.92960010422131	6.09640916293877	6.42795313616029	6.16454130852566	5.91547406030341	6.1997928474435	6.3803510700197	6.18466104198693	7.06774430477811	7.00922334406541	7.0289484397936	7.19113584854725	6.82579170875844	6.90370498263068	6.82977553260643	7.17403744512767	7.57062195512903	8.34492933334341	6.31828424735445	7.10279664846234	6.62516342009925
BraA03g028790.3.5C	5.98302888733596	5.98575724622931	5.97686035738057	6.40828500438786	6.15384454524855	7.6771318157944	5.278816124248	5.80396500053624	5.88728301932079	6.63870675172096	7.38198860985412	9.01643079149199	6.14259063530614	6.62003593949594	6.29914284967061	7.02749739063056	7.09344756626296	6.6184682102388	5.57350676487508	5.43810660812646	5.46758556645978	6.37165342799396	5.98742410878325	5.66798726084517	6.44394828576512	4.72288673765843	5.77008519132525	4.65462073101278	4.27826795375398	4.61574832805131	5.85863744203779	5.60728112500256	5.27988939434459	3.7608975382423	4.26766571858392	3.11006869658521	6.4406681426154	6.31963220004566	6.44761591860335	4.98226374680942	5.55722273376513	5.00410296492614	5.27251740340846	4.87166516346436	5.43134571008185	4.40199728211245	4.74998336510551	4.80376161238812
BraA03g029360.3.5C	9.01998641805123	9.00423408959722	9.06430396850195	8.36345230080472	8.55188042730349	9.10535539218268	8.74161892422326	8.46696629168823	8.35202586901049	8.29366114895422	7.88175575474258	7.97526316765667	9.93920683146339	9.94629308461057	9.6175164073769	10.8663207334262	10.4516761374229	10.2998160787136	9.61004505704682	9.71552701709218	9.76873047997426	9.67585384714059	9.56502133300727	9.40191801193081	10.840619964634	10.5400782996153	10.6846279082764	10.2241745324074	12.0976367006693	11.4196596974997	9.66805395117235	9.6181126271547	9.65191065811144	9.90846598610283	9.97657452800967	10.6603816971493	8.70753693796478	8.5356514017456	8.85733645665024	9.8184622426865	8.87223534538554	8.765476716968	8.06114278047703	7.98616865160133	8.25135362903399	9.93750842179739	10.3761808819206	10.6129565193245
BraA03g029390.3.5C	8.7601853375505	8.83982115584155	8.60524419906029	7.56180354582947	7.78965901671902	7.34246226242593	7.28305974781673	6.95824174202682	7.0913653009955	6.66503246920254	6.8968287577321	6.40093042419631	7.93523166501248	7.81533949460427	8.07030099392407	7.50582584842979	6.87674523161579	7.7772935189924	7.05306889754927	6.59570897739198	7.65388299852244	7.13617434918679	6.76315063725937	7.30554767617832	8.21744302825656	8.15418572116486	8.29862336597972	7.64510711114219	6.47512530251775	7.06313021232883	7.71531421845899	7.47192033688214	7.89603369619902	6.44937939496457	6.32381985902243	6.20805313397648	8.02552092504949	8.39682033689551	7.86540162512272	6.40628359270306	7.4904183842413	7.57372146840771	6.97465312823836	6.99793491874767	7.50009585545905	5.32209725166778	5.15961640163509	5.44730449211748
BraA03g029450.3.5C	6.50950344745529	6.80368308596205	6.02264330747077	7.60617725195	6.46421911122173	6.84022916177199	8.23658377204091	8.39579404225128	9.19001522056391	7.41867951636118	7.84124685750254	8.84073217306458	4.74657850645629	4.6670499645501	5.01383162189526	3.75479452847563	4.47166922924134	4.38047553806976	6.26363916093707	5.67806494968926	5.70145630818505	6.07934231754069	6.89960495767654	5.77953398145549	5.09811411358477	4.67470082217604	4.19156302484424	4.34159191450335	3.6103812331386	3.61643499380009	6.09402837924026	7.04799047499458	7.67225669644434	3.95742596825334	3.51251005917518	3.79706922744992	5.66928651766685	5.7511477372847	5.0024033084198	3.82561130208809	3.84103769480909	3.44955197862727	7.03622161502118	7.51393943824448	6.86142209645248	3.86893941815942	4.14484321077789	4.19112422987376
BraA03g029490.3.5C	5.42092682431243	5.28375301696907	5.01035125170443	5.78706668358841	5.89281994979362	5.60081965231611	5.79236350940204	5.97162070366718	6.10926615482223	5.95273624760363	5.84035265567013	6.21344481030651	5.53627207492294	5.65821951922426	5.62791005555456	6.10763919809019	5.85979857096554	6.27471804122671	6.26363916093707	6.06169011654021	5.73189013672327	6.85507911185991	6.59779407851014	6.43342960319842	5.83071307696333	5.80283601697883	6.03196496891005	5.77650871854886	6.30526630602846	6.40192883323149	6.4352092611189	6.0316722523616	6.37616055058909	6.51522533618901	6.56703199764831	6.33047489393322	5.48013501343848	5.32965636700464	5.38392905726938	6.51874178112983	6.42411891198083	6.68963735277961	6.0534532411923	6.15975309219283	6.47510704865461	7.27219622341657	7.75384678582526	7.55078963839868
BraA03g029500.3.5C	8.28325857413918	8.36952758844529	8.15367279133484	9.13663178381338	9.02748123418729	9.01675986433176	5.46052874747611	5.67997330852192	5.82588040795853	6.15292622951364	6.23198495242079	6.10954988031217	8.27003899190687	8.13597298698533	8.2556157379032	8.50617339661219	8.32377597733017	8.65304802991381	5.44007435185192	4.83707488674808	5.84743742375894	6.54698213398942	6.1760781279212	6.46685771074804	8.41108281665802	8.56329764523447	8.52601826765333	8.36273114244731	8.33822248137116	7.86177738330173	6.04499590385682	6.12420915157592	5.81378137161184	6.1169845341436	5.79448589014097	5.97721159435087	8.86427035637604	8.73394332813226	8.83433465008588	8.54571808164875	8.63091617834534	8.30146390114392	6.16852702260877	5.7941698810975	5.57809732714777	5.9261895560218	5.64950154522276	5.7693810411853
BraA03g029540.3.5C	10.8044844398744	10.9817719619282	11.7694711037068	10.6175232384917	9.69474568336191	10.290437536441	9.30361393185746	8.96339401815872	8.47086186182775	8.91020982285387	7.7813266471496	7.3443980768366	11.0960009986447	10.6254609358854	10.5331898311618	9.93686209538451	10.3849022824715	9.86290845665809	8.10014163337134	8.97607616988876	8.3831707284518	7.55280068477685	7.34389342172533	6.9406979374998	10.702397122772	10.2827332110881	10.2969749448801	9.14429197868618	9.70915572132012	9.08015707314921	7.99053768623506	8.3765787135437	7.87865746646443	8.48799014978912	7.96321641367153	8.13091484632116	9.90947573737618	10.2911853142302	10.3006044483974	11.3057883164684	10.5700448080451	10.6394094926089	7.61402973459027	8.17461182130838	9.28148604030272	6.61337038146483	6.73124796477039	6.77466983034406
BraA03g029590.3.5C	8.79329328361909	8.43615932869156	8.64567815091161	8.82770363954639	8.17623347026733	8.24380183677861	6.68116613680043	6.94497853810011	6.822019782003	6.67801605091562	6.76661211732754	6.48617727956284	8.35611348916154	8.23847859983701	8.46607150801945	8.48610858633553	8.42476602257933	8.34598208638285	7.10820498912819	7.61524646021822	7.25915809155158	7.2416250170627	7.42001948625363	7.36859191486067	8.51589799283228	8.03754859249739	8.27377959891674	8.59840852160593	8.78166175812636	8.67516587056808	7.20781259065267	6.7727747288383	7.20808193306459	7.21424092517847	7.28498389292702	7.60704308043176	8.61551017313463	8.47419808056174	8.75606533681782	9.17745101728181	9.02541205024735	9.48061928971752	6.46664643674867	6.67435071241616	7.08322734972074	7.7445113926192	7.70246182454358	7.69499359100011
