B10-C0-1	B10-C0-2	B10-C0-3	B10-H0-1	B10-H0-2	B10-H0-3	B11-C0-1	B11-C0-2	B11-C0-3	B11-H0-1	B11-H0-2	B11-H0-3	B10-C3-1	B10-C3-2	B10-C3-3	B10-H3-1	B10-H3-2	B10-H3-3	B11-C3-1	B11-C3-2	B11-C3-3	B11-H3-1	B11-H3-2	B11-H3-3	B10-C12-1	B10-C12-2	B10-C12-3	B10-H12-1	B10-H12-2	B10-H12-3	B11-C12-1	B11-C12-2	B11-C12-3	B11-H12-1	B11-H12-2	B11-H12-3	B10-C24-1	B10-C24-2	B10-C24-3	B10-H24-1	B10-H24-2	B10-H24-3	B11-C24-1	B11-C24-2	B11-C24-3	B11-H24-1	B11-H24-2	B11-H24-3
BraA06g008110.3.5C	3.26505852622205	4.11352787014083	3.19754269209982	3.49795046765577	3.91503146900477	4.13185391346125	3.43774859079071	3.48184997034097	3.25520780735555	2.61729311160873	3.17613576796499	3.43945030302575	2.61729311160873	2.61729311160873	2.61729311160873	3.99397910457006	3.7822027399261	3.83115678766502	3.89815119912577	3.65371506031207	3.46658735157	3.16267128463836	3.73994306010765	3.19810239142692	3.37022999024688	3.14149052761834	3.38759905673603	3.99854256132444	3.6103812331386	3.61643499380009	2.61729311160873	3.3077940978024	4.23427291985525	3.35170236098846	2.61729311160873	3.11006869658521	3.51613330718345	3.62139063848923	4.02152052612028	4.07765812494508	3.40485416290286	3.44955197862727	3.22208817225104	3.25521424574894	3.48143111118926	3.86893941815942	3.57912300786205	4.01931231207216
BraA06g010560.3.5C	6.22233774848038	5.95785668948189	5.99993680646091	5.06838560822599	5.66721940774742	5.31823136710447	5.15700836907134	5.03068186653691	5.29866493689482	4.91749689139274	5.55136221401779	5.24383289769549	6.20292524076725	6.5651985543299	6.49128923138127	5.60432157203017	5.42853947625375	5.98866533909815	6.00779171919066	5.70921382070396	5.92827864614011	5.05857617592542	5.23431489149998	5.1873975509647	5.51217644553328	5.57036258229265	5.47784260716332	5.05006028649996	5.20780710278471	5.12633434533956	4.45075839740084	5.51834445666636	5.04347732796319	5.01008551622343	5.63610437530426	5.30415996442296	5.59667143547934	5.72287502183317	5.71198764818079	4.28250881863302	4.98653453962264	5.00410296492614	5.35385475124306	5.65954564710037	5.17710090838168	4.57276449469293	4.85254498745131	4.94198544127868
BraA06g010880.3.5C	6.42713475915605	6.26112494185932	6.17216016480529	5.75552304935896	6.31746214134446	6.21322715320422	6.75132460182586	6.93159165089199	6.91265666783565	6.5982876879073	6.59571854580574	6.59757774243269	6.01364178414676	5.42840836999492	5.78418832043733	5.72040241290821	5.35439609033022	5.48630397067801	6.98398455667565	6.87922236584511	6.75782851738886	5.89619400340518	5.76970341528097	6.00226314152369	6.16150387892626	5.69141102751708	6.26986322689484	5.67161743538751	5.71089087711966	5.63799692047305	6.66265472430667	6.64389972321892	6.51816551375069	5.68210798707834	5.81572238864683	5.3309443843947	5.9563312471795	5.95896227313882	5.90307704716525	6.15067390714223	6.02489677667638	6.30324931839808	6.69798565251669	7.17914044665473	6.98309946566945	5.46565123685549	6.41627095684464	6.21764162593148
BraA06g012480.3.5C	5.58396418519935	5.98575724622931	5.90528312708463	5.78706668358841	4.85921221813144	5.27847341726815	5.06929147437761	5.31114627094948	4.73952248685539	5.58648661609696	5.14765784687951	5.16134799972691	5.99096251263529	5.76035503055479	5.69252465368562	5.05434099564046	5.56589955248461	5.82060133033361	5.83400000853193	6.06169011654021	5.84743742375894	5.17289223431222	5.74329822920161	5.14569152926771	7.25800607469116	7.47834805658513	6.82202131702141	6.10024393766537	6.5932932157123	6.01160288904961	5.70863879657454	6.78222429507083	6.29070347414814	5.87644164819003	5.91735687642373	5.65996701747896	5.48013501343848	5.29124208201452	5.71198764818079	5.27311319761886	5.19164549085427	5.55951360512333	5.14067181496209	5.04799295049299	5.39209879746807	5.38131969722525	5.70349198267879	5.72058863142613
BraA06g013700.3.5C	4.02181189941822	4.72673734931519	4.35721624363363	5.54973544979358	5.28207610081549	5.83572348907983	3.76295070388502	3.66865072389093	3.25520780735555	5.34320690079586	4.79145440148242	5.16134799972691	3.75177420225375	3.25484608136455	3.22795875838457	3.60850309111151	3.45188242439874	3.67590433675053	2.61729311160873	2.61729311160873	3.22210537278544	3.16267128463836	3.9763906497585	4.09845590988845	3.78888766061112	4.20304417541368	3.81507437709409	4.45494144290058	5.81268099604693	5.59220901749999	4.07252720566813	4.51083201961885	4.3130473055386	5.34300559338005	5.15415204297919	5.27684330305243	4.74733283621493	5.12580703572437	4.95253095081852	5.65245393269881	5.87007241544519	5.34827151175531	3.80217626180038	4.66808430356844	3.95562519597579	5.7147328387329	5.87762608871421	5.53505235767775
BraA06g014230.3.5C	4.14496954415098	3.69790938571338	4.09712419383403	3.98020516311728	3.91503146900477	3.78348678356145	4.28659886785389	3.48184997034097	4.12330254757685	3.82667183890475	3.40282669972369	3.76526983822191	4.09199241616982	3.51188265995971	3.47469252897133	4.18906221996294	3.45188242439874	3.67590433675053	4.11493485919997	4.34599030977767	4.25170029477306	3.6896952187843	4.07709654078048	3.75691116735661	4.89793812045885	4.2730575409854	4.53523678420141	3.61190226685842	3.9131161395357	3.92081245774186	5.12774147909643	4.60495460927962	5.08585053181258	4.04326352324544	4.45547297219062	4.3048096042956	3.70974608232995	3.20471450133149	2.61729311160873	3.82561130208809	3.40485416290286	3.20981010704308	3.46656352939852	4.66808430356844	4.18060705347858	3.64945714114033	3.57912300786205	3.92206946227969
BraA06g014330.3.5C	4.76781021438756	4.65559379254051	4.35721624363363	4.20864106286209	4.22951230866672	5.0602245328181	3.76295070388502	4.18131896745916	3.25520780735555	4.28390326308698	4.22054170275319	4.00637672674971	5.0029559723437	4.99061811053659	4.51744433918792	5.05434099564046	5.05791618018133	4.75484899846361	3.89815119912577	3.80603652564142	4.34072620622827	4.58582884133935	4.88536505498197	4.75519543276287	4.07722082742141	3.51564795146247	4.34098838718266	3.91505018380748	3.99650072180872	4.91478080793748	2.61729311160873	3.79200284069094	3.41006161103528	3.95742596825334	3.13962147493366	4.3048096042956	4.59980831994373	4.2084000836099	4.60566951457037	4.92704686710508	4.74413085291699	4.60716577868144	3.65030668231043	3.864365036851	3.82237834985903	4.72313774678026	4.57909620981145	4.59325129618788
BraA06g014830.3.5C	2.61729311160873	2.61729311160873	2.61729311160873	3.68795822598527	3.21318003889144	3.21217214280758	3.2012967605539	2.61729311160873	3.86435298713282	4.03302450188901	3.17613576796499	3.89293626757693	3.6058403006311	3.51188265995971	3.47469252897133	2.61729311160873	3.45188242439874	3.67590433675053	4.01199297042779	4.16013930962404	3.46658735157	3.80982794192223	3.42087910777769	3.88375261553888	2.61729311160873	2.61729311160873	2.61729311160873	3.1219282595406	3.12113433491781	3.48675374129247	3.66716150501199	3.79200284069094	3.18134522334548	3.86395569428613	3.51251005917518	3.6990192329862	3.70974608232995	3.20471450133149	2.61729311160873	3.23454744784269	3.57613101386408	2.61729311160873	2.61729311160873	3.25521424574894	2.61729311160873	3.14156294204269	4.2291107268577	4.53472361085881
BraA06g015010.3.5C	4.53794563449063	3.99254031119756	4.27678517129265	3.98020516311728	4.03016761265348	3.78348678356145	4.97547235557946	4.67556328018895	4.80724887822042	3.93495462930718	4.22054170275319	3.43945030302575	3.75177420225375	3.25484608136455	4.1691460221802	4.0957929918998	3.91153402203494	3.83115678766502	4.52528402365086	4.50685721219135	4.88766221612306	3.6896952187843	3.18913744701237	3.75691116735661	3.67067686771074	3.64931885660981	3.69446160265708	3.61190226685842	3.12113433491781	3.61643499380009	4.27678777823432	4.40902077575068	4.05848165603561	3.7608975382423	3.95803331411619	3.58916120049593	4.00720209479921	4.2084000836099	3.7780733269569	3.82561130208809	3.17759546172342	3.20981010704308	4.83067512010025	4.99176335705484	4.80396471556747	3.35475380225702	3.84477409467899	3.69414665080299
BraA06g016180.3.5C	2.61729311160873	2.61729311160873	2.61729311160873	3.24476781667217	2.61729311160873	2.61729311160873	3.2012967605539	3.48184997034097	2.61729311160873	3.17071973571466	2.61729311160873	3.76526983822191	2.61729311160873	3.25484608136455	3.47469252897133	3.60850309111151	3.63267750653208	3.83115678766502	3.44293448305628	2.61729311160873	3.22210537278544	3.55116082992786	4.25475890264668	3.99648471275953	2.61729311160873	2.61729311160873	3.38759905673603	3.1219282595406	3.6103812331386	3.12429477865974	3.2322326445812	4.10876848519456	3.95888502101863	3.64527026865981	3.51251005917518	3.96798515024587	3.25792229592892	2.61729311160873	2.61729311160873	4.18465317972043	3.17759546172342	3.62987805867688	4.15530064665624	4.00165135934065	3.66814824908195	3.96273593407711	4.14484321077789	3.92206946227969
BraA06g019120.3.5C	5.89335263583539	5.13943851412273	5.6657755889155	4.77642043919946	4.31756564401	4.79960803253069	6.26709011506365	6.12150051391473	5.94612631756563	5.40814403435084	5.33042609362211	4.64977067225747	5.43811054963233	5.34249886558728	4.26621191022614	4.80716060738372	4.90784435821883	4.08419751755851	5.93590904609019	6.38257624121921	6.1905346491074	5.34439744934522	5.11377659884588	4.69713520133837	10.0880093692739	9.87050633913689	9.93458849891075	8.84680634196106	9.29198533568399	8.83852921110394	9.90278994523036	9.53278481145087	9.80989390417914	8.70296290178184	8.78633496003495	8.76984329271984	5.05653779972989	5.43886821100764	5.0024033084198	4.45694901377854	5.52770079629259	5.34827151175531	5.87483454680913	6.13474601651867	6.33952221475734	4.98004075397152	6.11411696008671	5.2874430397463
BraA06g020260.3.5C	5.72993391961555	5.41432478768098	6.30743903506875	4.20864106286209	4.47637955195075	3.78348678356145	5.42604746416708	4.07451576313733	3.70525312653211	3.93495462930718	3.94716102463174	3.43945030302575	4.74657850645629	4.33246525741071	3.47469252897133	4.0957929918998	3.91153402203494	4.54380101064697	3.89815119912577	4.05455946423353	3.46658735157	4.33383815995469	3.9763906497585	3.61036930831088	6.05335679097907	5.49235301455435	4.59377618161547	4.69999229924215	5.26719577899786	4.46262869099393	3.66716150501199	3.79200284069094	4.45657789542632	4.04326352324544	4.61837628021822	4.24492485908275	4.00720209479921	4.37667318832338	4.46555912819587	4.67969397629726	4.68976242203725	5.38579169217068	4.05000141998523	4.33336782120137	5.64605938402829	3.35475380225702	4.3813828436933	4.64919493437042
BraA06g020320.3.5C	3.72155013082292	3.85604968756618	3.99523165114121	4.20864106286209	3.7853879723133	4.22700214431183	3.76295070388502	3.66865072389093	3.70525312653211	3.82667183890475	3.71528715838492	3.76526983822191	4.68868685451034	4.33246525741071	4.43931160448089	3.88142674014354	4.02640256622307	3.83115678766502	3.44293448305628	3.93769657144503	3.46658735157	4.52746704000156	3.59541192133811	3.75691116735661	2.61729311160873	3.35465300752393	3.92244347524338	3.99854256132444	4.214087772748	4.56675211251043	3.2322326445812	3.69433551910053	3.58239792875754	4.19714122464342	3.86452570105776	3.79706922744992	3.25792229592892	3.44248791673731	3.90699939345146	3.67100444827654	3.84103769480909	3.44955197862727	4.05000141998523	4.00165135934065	3.2328269460761	3.35475380225702	4.05379280916116	3.69414665080299
BraA06g021140.3.5C	4.76781021438756	4.97792975127765	4.80896744246624	4.30770945677457	4.68200803269716	4.61413327159444	5.11385971257918	4.67556328018895	4.33335203840411	4.03302450188901	4.50686345878181	4.00637672674971	4.35135543010161	4.00089644604495	4.3558695116747	3.88142674014354	4.73859020191378	4.08419751755851	4.29636056104987	4.64929465354703	4.57427401952334	4.10258648065865	4.60899580263677	3.75691116735661	4.66198341660616	4.51817227204163	4.19156302484424	4.5079187065953	4.27826795375398	4.46262869099393	3.95440001999627	3.3077940978024	3.58239792875754	2.61729311160873	3.64574909269166	4.3048096042956	4.81523412716681	4.8857485441879	5.34642355619767	3.95917110653691	3.57613101386408	4.30879903078242	4.2516576051727	4.59241360578765	4.27825706593594	3.86893941815942	4.14484321077789	4.01931231207216
BraA06g022100.3.5C	5.72993391961555	5.03394548674631	5.22583980805097	4.63865870590316	5.24109836192566	4.67896730579271	3.89038844836128	4.74183424714711	4.23306022308064	4.03302450188901	4.04601116325448	4.82502797205095	6.18309677734572	5.76035503055479	5.92483114442605	5.40980981717455	5.42853947625375	5.62973439706813	4.98807103585973	5.61360961239438	4.99468362665976	4.69507263844319	5.02702127191335	5.37875386442221	5.20535535595174	5.71441420830072	5.21854045727253	5.60469703922882	5.97920906949782	5.88518257406138	5.17509261130142	4.8518060851841	4.70178937029452	4.849894690218	6.01216960025719	5.55117415800357	4.67568635312259	4.71764886351208	5.2682021698821	4.07765812494508	3.95044776509006	4.4669749318977	4.05000141998523	4.59241360578765	5.08063761752156	4.2032457415762	4.14484321077789	3.69414665080299
BraA06g023720.3.5C	7.99380665681358	8.9940643335936	9.08583473512815	5.81791885145765	5.7845358598142	5.35687273022412	7.47736368105762	6.36093769073359	8.26317195332012	5.8640001186735	5.95435545461352	6.10954988031217	8.63149506565143	8.4791400919615	7.91878566134524	5.69227105873144	6.31034783398939	6.11492131689302	8.54918559809291	6.56232090038394	8.75252309097917	5.09776348564463	5.79562204869007	5.85774726259128	7.96928208270801	8.30383129325741	7.74487985776195	5.48550189244556	6.88938586773883	4.79490947253346	8.44888812724682	8.47863651205595	8.5026236092429	5.219414196028	5.4844396198249	5.00272051158897	8.28085674461818	8.20333351238511	8.40991184567876	5.35774865522593	5.55722273376513	5.77127935981869	8.59393449010303	7.5235428763468	7.87965627557699	5.54515104048655	5.53483670473758	4.53472361085881
BraA06g024850.3.5C	5.33160557868803	5.90034820657105	6.41397643690705	5.51228639589409	5.50523815999325	5.35687273022412	6.0606598212649	5.71201227255048	5.94612631756563	5.74460306001695	5.46094869200682	5.24383289769549	5.21802917188917	4.6670499645501	4.59097572828268	4.27532159181122	4.39500262155507	4.08419751755851	4.77713265539003	7.04524771285082	5.35391628517014	4.88927495130573	4.33433493543609	4.43418404498548	4.71272135444026	4.89956892347606	4.64973075378035	4.65462073101278	4.65183090162564	4.6629276752944	4.67294849312087	4.95972764313879	4.58511799651982	4.33283165096049	4.61837628021822	4.78293353172264	5.80412609469198	5.80604289834103	5.85107223748367	4.45694901377854	4.89483640522373	5.09865551346661	5.67028234658051	5.88730705447003	6.07207996275124	4.51840500864156	4.51662218394274	5.41677775217323
BraA06g026670.3.5C	4.25602275764042	4.22269773942248	3.75585260113764	4.56379659991115	4.91333390401182	4.8559890937726	3.61569493093885	3.82294712746296	4.12330254757685	4.55238867493267	4.62840256580943	5.39526033000179	4.27114271267741	4.12250573536734	4.7891216792547	5.05434099564046	4.7974685613888	5.2832749456326	3.62192726098668	3.65371506031207	3.46658735157	4.58582884133935	4.47926660836885	4.50525976718989	2.61729311160873	4.40177563041455	3.69446160265708	4.86710976755745	5.0122937655982	5.09330432374071	3.66716150501199	4.03798457327694	3.72517287318978	4.26694227321172	4.61837628021822	4.24492485908275	4.74733283621493	4.59210448674928	4.73183762420375	5.18290982360696	4.84649651161952	4.73340245903382	3.46656352939852	4.12331672935077	3.82237834985903	5.01840711980872	5.19829049154889	5.06719852769941
BraA06g029780.3.5C	6.06736152859919	5.95785668948189	6.02264330747077	5.72325542418931	5.9439980540809	6.10567650953736	4.70705564468096	5.13073699056054	4.93304905695187	5.66777402859325	5.46094869200682	5.53172324497597	5.79510486798513	5.38612113750026	5.41391183838506	6.24862899768	5.9372030201243	6.2529594400504	4.65738988290518	4.71495585889789	4.88766221612306	5.24409089779477	5.96482494593761	5.83215548808486	5.74017385334738	5.51884476204431	5.02734822530362	5.96541332077321	6.09640916293877	5.66034092046201	4.52926563514924	4.81378107475879	4.45657789542632	5.53577618226052	5.77292414030406	5.3309443843947	6.37771095043958	6.2426283767184	6.24203756383935	5.92341363911173	6.08639669936023	5.79908273223016	4.88760754737425	4.93306875157088	4.86410278193542	5.46565123685549	5.87762608871421	5.74519656912618
BraA06g030590.3.5C	4.3574547383454	4.65559379254051	4.80896744246624	3.68795822598527	4.22951230866672	4.54581615036972	4.58197927348395	4.9777206117958	4.42588677831304	4.6113180864119	4.68507306023602	4.71086148959065	3.6058403006311	4.33246525741071	4.26621191022614	3.75479452847563	4.02640256622307	3.48789739341901	4.20920450959814	4.83707488674808	5.53849942972316	4.2617386342367	4.07709654078048	4.19186471852372	3.53442841286484	4.04868012195004	3.55535569384898	3.72410901630683	3.99650072180872	3.82960455109734	3.66716150501199	3.79200284069094	4.05848165603561	3.86395569428613	4.33357825836278	4.36182148368275	4.59980831994373	4.45272564379054	4.21985210373604	4.18465317972043	2.61729311160873	3.62987805867688	4.83067512010025	4.66808430356844	4.18060705347858	4.12869982224119	4.14484321077789	4.53472361085881
BraA06g030730.3.5C	6.09439358100145	6.21486457152326	5.47985399023186	6.77869506209916	6.10982069859795	6.12784758744235	4.82107632545105	5.47060108203791	4.6680662169311	5.50017269821457	5.26021862404004	6.50263288296107	5.71402311076203	5.97328711793978	5.81346160627406	6.51064826458871	5.59822246726824	5.79053635164335	4.52528402365086	4.89411992324205	5.57264646929063	6.18949576616253	5.94185901093634	6.91676443607994	5.83071307696333	5.46534655783083	5.67073226517797	5.32748994517929	5.20780710278471	4.9524412880094	4.45075839740084	5.39852820882461	5.44984777578988	5.219414196028	5.15415204297919	5.27684330305243	6.1451795603597	5.7511477372847	5.8243328436466	4.98226374680942	4.74413085291699	4.60716577868144	4.94219190013718	4.93306875157088	4.86410278193542	4.12869982224119	4.94769682741387	5.35362606570749
BraA06g033590.3.5C	4.96308846052543	4.50016163978901	5.41191916187235	5.35149033012006	4.47637955195075	4.8559890937726	6.01551237290385	5.97162070366718	5.34372524323527	5.34320690079586	4.04601116325448	5.16134799972691	6.35233374288014	5.62245110975071	5.66058987133521	5.90298702109071	5.56589955248461	5.69628207232328	7.04178313475555	7.12728412862346	6.75782851738886	6.22439531707922	6.41080318760038	5.88288304489479	6.82858296664173	6.20963129542795	6.75159790629222	6.20855185639104	6.39923143020058	6.36198057211712	6.78654963186206	6.30615983238062	6.40895979326794	6.29285230265818	6.16832449792328	5.99382638290629	4.81523412716681	4.93733004240335	4.21985210373604	5.228755188854	4.74413085291699	5.14356070463524	5.67028234658051	6.03006657336481	5.6788414035253	4.67494767027799	5.11981031279402	4.80376161238812
BraA06g035540.3.5C	5.79759322349917	5.08772095392705	5.75022393655324	6.69879954359191	5.57230227687456	4.67896730579271	6.32360037599021	5.99772724139649	6.18430287546558	6.31176310651584	6.74161143302375	5.20321351932265	6.16298796204727	5.29745054583058	5.41391183838506	4.0957929918998	3.63267750653208	3.67590433675053	6.49710919572983	7.02092180725101	6.43038927543741	3.38411645710081	3.86510342912416	3.99648471275953	3.67067686771074	3.51564795146247	3.81507437709409	3.61190226685842	3.48143720683954	3.48675374129247	4.52926563514924	3.58491735060066	4.23427291985525	3.51208918647392	4.12350582030942	4.11500554278564	5.70422940729913	5.4034144487257	5.62140590837346	3.67100444827654	2.61729311160873	3.7790299357064	6.51946529367253	6.9416667269936	7.17682968965356	3.35475380225702	3.40734019849735	3.38736890495079
BraA06g036720.3.5C	5.62190810824703	5.13943851412273	5.77728165252702	5.43421959219607	4.74379459214222	5.15176644749757	4.19985806473476	4.18131896745916	4.80724887822042	4.12296574824147	4.56909593999344	5.6559982038094	4.27114271267741	4.23221557190389	4.3558695116747	4.80716060738372	5.14940351464275	4.19159113783496	4.77713265539003	5.36118349997319	5.46758556645978	5.0182154894161	4.66919255747566	5.10266444088626	4.07722082742141	4.3391425086036	3.81507437709409	4.28065341733884	3.99650072180872	3.48675374129247	4.17920889259624	4.8518060851841	4.9997267835941	3.64527026865981	3.95803331411619	3.88611251411794	5.63344997533997	4.98698735403893	4.21985210373604	4.37287166492036	4.2243920581409	3.62987805867688	3.80217626180038	4.12331672935077	4.07384483868209	4.57276449469293	4.30768213682112	4.47332861798417
BraA06g036790.3.5C	12.1543108997438	13.1912371513042	13.4768128550288	14.4532134227714	13.9924658694742	14.8843582826965	12.695538687166	13.0541628794625	12.8748272870789	13.8471390768709	13.487187458523	13.941687523468	11.1084507751016	10.6928259941464	11.4025327443124	13.5198540731053	13.2067369109587	13.2796769709557	11.1526807055022	10.3123697731318	10.997408934544	13.0322755325633	12.968223259882	13.099646333986	10.0902737067631	10.4842539049951	9.37553377223661	12.7032483386101	12.9982006207577	13.0345492676606	10.6521286155645	10.01561408186	8.67014785502822	12.3899611903377	12.0358561594068	12.3166109205636	14.5923076918499	14.3803320336545	14.7086091100703	18.6113189174346	18.4402772959148	18.5728498575936	13.5515924684146	13.3780694379168	13.7091317358995	18.4478390583211	17.9401764547914	18.3483669624602
BraA06g037110.3.5C	4.61924803299556	4.41454533515261	5.05628258884531	4.48420510498903	4.39956090818324	4.47356835820638	4.19985806473476	4.86504161185913	4.59239601320331	4.87118654221071	4.44135980894946	4.44658911335429	4.56442673826413	4.42496248451898	4.1691460221802	4.27532159181122	3.7822027399261	4.54380101064697	4.37754553608999	5.43810660812646	4.57427401952334	4.10258648065865	3.9763906497585	3.19810239142692	4.98163166552132	4.51817227204163	4.40921573623402	3.99854256132444	4.27826795375398	4.9524412880094	4.17920889259624	4.17533649801614	4.80877783350315	4.93239967172507	4.39605179426531	4.5664712291532	4.59980831994373	3.76940876253062	4.38909013691407	3.95917110653691	4.44562794057323	4.39046010973685	4.94219190013718	5.29868654887013	5.26718058135275	3.51576951235497	4.80226806034161	4.75425773172615
BraA06g040830.3.5C	4.76781021438756	5.28375301696907	4.75342060966317	4.70937491910436	5.06364072702917	5.10676900554289	4.70705564468096	4.07451576313733	4.93304905695187	5.20334592491299	4.50686345878181	5.16134799972691	4.85517116485616	4.51095946072356	4.96111506441693	5.00843353043093	4.61212650673126	4.81817161255416	4.65738988290518	4.83707488674808	4.83072884218556	4.33383815995469	4.33433493543609	4.57249892064241	4.55403525843467	4.94027256807147	5.10708987763825	4.90576560617986	5.43136145019678	4.91478080793748	4.86225872391125	4.8518060851841	4.70178937029452	5.219414196028	4.71640375052565	4.78293353172264	4.81523412716681	4.93733004240335	5.05048668515946	5.58441566753184	5.84650201070841	5.34827151175531	4.42355266013311	3.7052637851007	4.36843634316256	5.49265929743249	5.19829049154889	5.02674519757686
BraA06g042690.3.5C	4.90114608422109	4.65559379254051	5.44630257248685	5.54973544979358	5.4347758637379	5.19532177755096	5.06929147437761	5.13073699056054	4.51191745309444	5.23967162396236	4.79145440148242	5.95000178928445	3.87810761511274	4.00089644604495	3.66006318441992	4.0957929918998	3.91153402203494	4.54380101064697	5.21217639297869	5.40017979705248	4.88766221612306	4.74639921748495	4.72669282318778	4.81077464381593	3.89418177065342	4.20304417541368	3.38759905673603	4.14836850558022	3.82238662741541	3.92081245774186	4.45075839740084	4.29792842415813	4.58511799651982	3.86395569428613	4.39605179426531	4.51838674666066	5.39663555975684	4.8320747438447	5.2682021698821	4.28250881863302	4.30277758991949	4.39046010973685	5.04508709535533	5.94615055479816	6.04734443387129	3.86893941815942	3.72145503379913	3.69414665080299
BraA06g044510.3.5C	5.86214966856356	5.90034820657105	6.23171733056444	6.71513895926187	6.70437890327663	6.81325477774023	6.0606598212649	6.23534697061953	6.08334650803322	6.81357153041859	6.09994633171588	6.31026775552596	6.10089595299996	5.91565451925663	6.19239818903661	5.82761410655363	6.63683104865025	6.13887850248851	5.60495966106233	5.19310687683825	5.57264646929063	6.15371836765305	6.05313557299625	6.0693402467468	6.93346939390211	7.24866433036446	7.17555915263173	6.01748928498781	6.34629724927955	5.15857905932421	5.46737085335728	6.68480230314214	6.14232132315941	6.33727261663541	6.13507721953414	5.92616373553963	6.19482342164807	5.95896227313882	6.4123742947224	5.03529161162446	5.15303334035837	5.38579169217068	6.16852702260877	5.91703504453691	5.94384466726429	4.85783794383197	5.34289993816543	5.69554172787259
BraA06g046310.3.5C	4.02181189941822	3.99254031119756	3.19754269209982	4.48420510498903	4.54871028553996	5.19532177755096	3.2012967605539	3.66865072389093	2.61729311160873	5.08816675281522	4.44135980894946	4.97960991843266	3.99040326161565	4.6670499645501	3.94558416661136	3.88142674014354	4.73859020191378	3.67590433675053	3.44293448305628	4.05455946423353	3.22210537278544	4.33383815995469	4.16938207350985	4.43418404498548	2.61729311160873	5.16151483835634	4.10893642074908	3.99854256132444	4.07385460295264	3.82960455109734	2.61729311160873	4.23824232753899	3.58239792875754	4.51135528003784	4.33357825836278	4.24492485908275	5.43901396537791	4.37667318832338	5.0024033084198	4.45694901377854	4.30277758991949	3.20981010704308	4.42355266013311	3.51239142888826	3.2328269460761	4.8144601063434	4.63862735144876	4.47332861798417
BraA07g000440.3.5C	6.62478996960364	6.37060298038376	6.77495904298009	7.04721953651549	6.5323047848439	6.90552623608629	5.59048819265051	5.17812329440612	5.47070154811871	5.76930634922268	6.62337406134516	7.00754673322096	7.30204282811269	7.5409748232048	7.66463449826897	6.16978248261047	6.2309504284354	6.6184682102388	7.30975742921527	7.00860259138924	7.51390997410467	6.38711480288293	6.0743795776503	5.54678528966728	4.66198341660616	4.12850616144035	4.10893642074908	4.39958529515445	3.48143720683954	3.82960455109734	3.82126137417443	3.88070716036591	4.05848165603561	3.7608975382423	4.19783952956326	3.6990192329862	6.93848240429772	6.75278563584793	6.18041136319863	5.43748975537863	5.84650201070841	5.00410296492614	5.57258222824762	5.82590422497628	5.74219246125494	5.54515104048655	5.2358983913346	4.75425773172615
BraA07g008050.3.5C	4.14496954415098	3.99254031119756	4.50364041366168	4.63865870590316	5.01538782935029	4.02792042300359	4.87456700833328	4.9777206117958	5.65952245979708	5.08816675281522	5.14765784687951	5.02739315006629	4.85517116485616	5.20265989829081	4.84897699429865	4.50202151642257	4.02640256622307	3.83115678766502	5.36821651422976	5.88287178772504	5.46758556645978	3.91678264013734	4.33433493543609	4.69713520133837	4.15838066245142	4.20304417541368	3.92244347524338	3.32740854351413	3.32630219804432	3.33070602747293	4.07252720566813	3.69433551910053	3.72517287318978	3.35170236098846	3.76142522051169	3.31087693967487	4.59980831994373	4.8857485441879	3.90699939345146	3.95917110653691	3.40485416290286	4.12625764602426	4.94219190013718	5.15387347395736	4.97675028273366	4.46157249561851	4.2291107268577	3.92206946227969
BraA07g009540.3.5C	5.92388107000108	6.01311862018691	5.75022393655324	5.90662012600632	5.81239671144295	6.40665120931365	5.11385971257918	4.67556328018895	4.42588677831304	5.55830501937538	5.46094869200682	6.45268649778484	6.03596375606061	5.69309723815349	6.23606094751955	6.26767665594767	5.53280993072543	5.90713101349853	5.21217639297869	3.65371506031207	4.94224745376735	5.68569666729768	4.93427550739775	4.63633719958077	5.99602620293903	5.43780421932354	5.72128728230848	5.40875042104292	6.08024769407859	5.72531208851142	4.73915907824125	5.75048783812122	5.20555388867901	5.28260045187402	5.61194389453077	5.22052116874473	6.4406681426154	5.80604289834103	6.07136547102592	5.61884856072851	6.39211039741497	5.95528805437595	5.79078240737593	4.00165135934065	4.74093174284838	5.7147328387329	4.99283681620416	5.69554172787259
BraA07g010250.3.5C	3.72155013082292	3.5062532575956	4.80896744246624	5.01488371521196	4.13424057147744	4.22700214431183	3.76295070388502	3.23312959665292	3.70525312653211	4.03302450188901	4.22054170275319	4.20292618777279	5.04879513140646	4.00089644604495	4.43931160448089	5.14172008248682	4.7974685613888	4.75484899846361	4.29636056104987	4.34599030977767	4.34072620622827	4.10258648065865	4.25475890264668	4.27824924943642	3.89418177065342	4.20304417541368	2.61729311160873	4.5079187065953	4.14614013356952	4.51577528757558	3.2322326445812	3.88070716036591	4.23427291985525	4.51135528003784	3.64574909269166	4.11500554278564	4.59980831994373	4.37667318832338	4.30747945859807	5.54911210535849	4.44562794057323	4.60716577868144	3.46656352939852	3.25521424574894	3.82237834985903	4.8144601063434	4.63862735144876	4.98503626677751
